siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
RMNP,167.75305129757882,326504.24350005464,3265.0424350005464,162886.01170310966,0.16288601170310965,WBD_10_HU2
