siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
STER,99.92811858390046,93029.64013079737,930.2964013079737,49630.70768881429,0.04963070768881429,WBD_10_HU2
