siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
PUUM,152.2697450541504,2955.9334841970167,29.559334841970166,17108.332028447418,0.01710833202844742,20
