FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46003,9482742.5545447,92,9482.7425545447,NOGP,WBD_10_HU2
55800,5050591.143181417,49,5050.5911431814175,NOGP,WBD_10_HU2
