FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46006,23577076.672454666,152,23577.076672454667,CARI,WBD_19_HU2
55800,2792022.2375275264,18,2792.0222375275266,CARI,WBD_19_HU2
33600,2171572.851410298,14,2171.572851410298,CARI,WBD_19_HU2
42813,930674.0791758421,6,930.6740791758422,CARI,WBD_19_HU2
