siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
SUGG,129.52529944989053,20918.95119675425,209.1895119675425,30070883.215608858,30.07088321560886,WBD_03_HU2
