FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46007,3532716692.8564973,2278,3532716.692856497,SRER,WBD_15_HU2
46003,299303916.47116065,193,299303.91647116066,SRER,WBD_15_HU2
33400,89946254.69081512,58,89946.25469081513,SRER,WBD_15_HU2
55800,72887482.24945363,47,72887.48224945363,SRER,WBD_15_HU2
33600,1550797.4946692262,1,1550.7974946692261,SRER,WBD_15_HU2
