FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46003,13838826.050644321,84,13838.826050644322,GUAN,WBD_21_HU2
46006,4612942.016881441,28,4612.94201688144,GUAN,WBD_21_HU2
56600,4283446.158532766,26,4283.446158532765,GUAN,WBD_21_HU2
33600,1812227.2209177087,11,1812.2272209177088,GUAN,WBD_21_HU2
55800,1153235.5042203602,7,1153.23550422036,GUAN,WBD_21_HU2
42813,329495.8583486743,2,329.4958583486743,GUAN,WBD_21_HU2
42803,164747.92917433716,1,164.74792917433714,GUAN,WBD_21_HU2
