siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
MCDI,41.65269230253601,63429.44560955783,634.2944560955783,230725.4982574387,0.2307254982574387,WBD_10_HU2
