FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46006,440047966.3643662,701,440047.9663643662,LECO,WBD_06_HU2
55800,173257116.57141948,276,173257.11657141946,LECO,WBD_06_HU2
46003,36409104.20703743,58,36409.104207037424,LECO,WBD_06_HU2
46007,8160661.287784251,13,8160.661287784252,LECO,WBD_06_HU2
33603,6905174.935817443,11,6905.174935817443,LECO,WBD_06_HU2
42001,627743.1759834039,1,627.743175983404,LECO,WBD_06_HU2
