siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
GRSM,415.73220906964445,820723.5662405479,8207.23566240548,36575.285499597725,0.03657528549959772,WBD_06_HU2
