siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
LECO,308.0119113787928,627743.1759834039,6277.431759834039,36575.285499597725,0.03657528549959772,WBD_06_HU2
