FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46003,18657208.298187472,180,18657.208298187474,PRIN,WBD_12_HU2
55800,7255581.004850683,70,7255.581004850683,PRIN,WBD_12_HU2
46006,207302.31442430522,2,207.30231442430522,PRIN,WBD_12_HU2
