siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
KONA,19.705225562984467,23898.510051450918,238.98510051450918,43426.72373653221,0.043426723736532204,WBD_10_HU2
