FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46006,9405858.702987697,88,9405.858702987696,OKSR,WBD_19_HU2
55800,8443895.88109123,79,8443.89588109123,OKSR,WBD_19_HU2
46003,3634081.7716088835,34,3634.0817716088836,OKSR,WBD_19_HU2
