siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
BLDE,204.78064102721592,269073.51185178215,2690.7351185178213,1441757.1478107218,1.4417571478107218,WBD_10_HU2
