siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
HEAL,111.8198638341217,109321.81694666915,1093.2181694666915,639408.1073092413,0.6394081073092414,WBD_19_HU2
