siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
SRER,367.57378873836524,1550797.4946692262,15507.974946692262,49706.542639395586,0.049706542639395584,WBD_15_HU2
