FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46003,2182452.6495389086,70,2182.4526495389086,MCRA,WBD_17_HU2
46006,1278293.6947299321,41,1278.2936947299322,MCRA,WBD_17_HU2
