siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
CUPE,15.583077800220222,19677.12175287896,196.7712175287896,2104.153827541275,0.0021041538275412748,WBD_21_HU2
