siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
TECR,112.36493242881237,565608.9125801832,5656.089125801833,566266.414455699,0.566266414455699,WBD_18_HU2
