siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
OKSR,93.41050254929243,106884.75798849657,1068.8475798849656,3684762.984308014,3.6847629843080143,WBD_19_HU2
