FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46007,393387203.7425768,743,393387.20374257676,SYCA,WBD_15_HU2
46003,36003135.73956288,68,36003.13573956287,SYCA,WBD_15_HU2
46006,13765904.841597572,26,13765.904841597572,SYCA,WBD_15_HU2
55800,6353494.542275802,12,6353.494542275802,SYCA,WBD_15_HU2
