FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46006,236125.46103454754,12,236.12546103454753,CUPE,WBD_21_HU2
46003,39354.24350575792,2,39.35424350575792,CUPE,WBD_21_HU2
