siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
GUAN,126.91374277648823,164747.92917433716,1647.4792917433715,1631529.7925154672,1.6315297925154673,WBD_21_HU2
