siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
TOOL,283.98581230233765,457768.66150669014,4577.686615066901,6114474.709493013,6.114474709493013,WBD_19_HU2
