siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
KING,149.2103888308973,290276.4895469464,2902.764895469464,233849.62837072532,0.23384962837072532,WBD_10_HU2
