siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
FLNT,186.3184510625553,55376.8216574111,553.768216574111,2344862.7648229073,2.3448627648229072,WBD_03_HU2
