siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
WREF,197.99441608759795,965216.9901118133,9652.169901118134,711608.1646607538,0.7116081646607538,WBD_17_HU2
