FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46007,736988413.0919788,1303,736988.4130919788,TECR,WBD_18_HU2
46003,391401367.5054868,692,391401.36750548676,TECR,WBD_18_HU2
46006,336537302.98520905,595,336537.30298520904,TECR,WBD_18_HU2
55800,52036019.95737686,92,52036.01995737686,TECR,WBD_18_HU2
33400,1696826.7377405497,3,1696.8267377405498,TECR,WBD_18_HU2
42807,565608.9125801832,1,565.6089125801832,TECR,WBD_18_HU2
