siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
DEJU,185.14136960154312,95930.10967929229,959.3010967929229,1128328.7086963109,1.128328708696311,WBD_19_HU2
