FCode,sum_length,n_segments,sum_length_km,siteID,huc2
46003,24492611.018843845,150,24492.611018843843,ARIK,WBD_10_HU2
46006,10450180.701373374,64,10450.180701373374,ARIK,WBD_10_HU2
55800,5878226.644522523,36,5878.226644522522,ARIK,WBD_10_HU2
33400,1142988.5142127129,7,1142.988514212713,ARIK,WBD_10_HU2
