siteID,fbox_area_km2,nhd_length_m,nhd_length_km,nhd_wb_area_m2,nhd_wb_area_km2,huc2
MOAB,99.98143083623505,135615.219146393,1356.15219146393,31146.546299806352,0.03114654629980635,WBD_14_HU2
