FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
46601,107123.43637394177,5,0.10712343637394177,m2,ABBY,WBD_17_HU2
39004,35171.821122247544,24,0.035171821122247544,m2,ABBY,WBD_17_HU2
43612,1718.0056915953755,1,0.0017180056915953755,m2,ABBY,WBD_17_HU2
