FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,15627199.843022848,118,15.627199843022847,m2,ORNL,WBD_06_HU2
46600,18259.997846252285,1,0.018259997846252284,m2,ORNL,WBD_06_HU2
43613,12788.766570473013,11,0.012788766570473013,m2,ORNL,WBD_06_HU2
43612,3258.664328516461,7,0.003258664328516461,m2,ORNL,WBD_06_HU2
43610,843.1019197031856,1,8.431019197031855e-4,m2,ORNL,WBD_06_HU2
