FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,1223634.7347415434,197,1.2236347347415435,m2,OAES,WBD_11_HU2
39009,163602.1934292185,2,0.1636021934292185,m2,OAES,WBD_11_HU2
39001,64041.71244116062,47,0.06404171244116062,m2,OAES,WBD_11_HU2
39011,57194.499036925845,1,0.05719449903692585,m2,OAES,WBD_11_HU2
43612,15665.230813125516,2,0.015665230813125517,m2,OAES,WBD_11_HU2
