FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,5777265.770275535,171,5.777265770275535,m2,TOOL,WBD_19_HU2
39009,337208.9392174779,1,0.3372089392174779,m2,TOOL,WBD_19_HU2
