FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,1955589.0814356678,738,1.9555890814356678,m2,CLBJ,WBD_12_HU2
39001,28401.919622927187,20,0.028401919622927187,m2,CLBJ,WBD_12_HU2
39009,492.4824296296574,1,4.924824296296574e-4,m2,CLBJ,WBD_12_HU2
