FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39001,161471.4401872669,41,0.16147144018726692,m2,SJER,WBD_18_HU2
39005,93762.11326393508,6,0.09376211326393509,m2,SJER,WBD_18_HU2
39004,19059.929675137624,4,0.019059929675137623,m2,SJER,WBD_18_HU2
43600,4888.539388803765,1,0.004888539388803765,m2,SJER,WBD_18_HU2
