FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,2510575.8029641705,51,2.5105758029641705,m2,TEAK,WBD_18_HU2
46600,430308.69370415015,30,0.43030869370415015,m2,TEAK,WBD_18_HU2
39001,10399.964207284245,5,0.010399964207284245,m2,TEAK,WBD_18_HU2
