FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,1915.1405841759406,2,0.0019151405841759405,m2,CUPE,WBD_21_HU2
43617,189.01324336533435,1,1.8901324336533434e-4,m2,CUPE,WBD_21_HU2
