FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39000,128229.27220033485,24,0.12822927220033484,m2,KONZ,WBD_10_HU2
39004,90396.276999295,54,0.090396276999295,m2,KONZ,WBD_10_HU2
39006,7957.655455224216,2,0.007957655455224215,m2,KONZ,WBD_10_HU2
39011,4383.926633937019,2,0.004383926633937019,m2,KONZ,WBD_10_HU2
43600,2334.9743228375446,3,0.0023349743228375445,m2,KONZ,WBD_10_HU2
43624,547.522759096697,2,5.47522759096697e-4,m2,KONZ,WBD_10_HU2
