FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,462981.8232776222,3,0.4629818232776222,m2,TALL,WBD_03_HU2
46600,138368.2862626384,3,0.1383682862626384,m2,TALL,WBD_03_HU2
