FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39009,189087.1895392174,1,0.18908718953921738,m2,ONAQ,WBD_16_HU2
46600,57374.67724733893,1,0.057374677247338926,m2,ONAQ,WBD_16_HU2
39004,4978.554194465578,5,0.004978554194465578,m2,ONAQ,WBD_16_HU2
39001,4098.014867789956,4,0.004098014867789956,m2,ONAQ,WBD_16_HU2
