FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,141456.72942337315,102,0.14145672942337315,m2,BLAN,WBD_02_HU2
39009,101796.89131831125,11,0.10179689131831124,m2,BLAN,WBD_02_HU2
39001,13010.585558952764,3,0.013010585558952764,m2,BLAN,WBD_02_HU2
