FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,396192.886993807,287,0.396192886993807,m2,PRIN,WBD_12_HU2
39001,28076.011857515627,32,0.028076011857515626,m2,PRIN,WBD_12_HU2
43615,2505.162483710632,2,0.002505162483710632,m2,PRIN,WBD_12_HU2
43614,1174.0139174293727,1,0.0011740139174293727,m2,PRIN,WBD_12_HU2
