FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,17474701.070813272,503,17.47470107081327,m2,WOOD,WBD_10_HU2
39001,3175141.546618294,522,3.175141546618294,m2,WOOD,WBD_10_HU2
46600,654300.5629722978,22,0.6543005629722978,m2,WOOD,WBD_10_HU2
39011,203044.91840280517,1,0.20304491840280517,m2,WOOD,WBD_10_HU2
