FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,23434.382910604414,7,0.023434382910604415,m2,SYCA,WBD_15_HU2
43600,10564.004982575774,1,0.010564004982575774,m2,SYCA,WBD_15_HU2
39005,613.7121738772839,1,6.13712173877284e-4,m2,SYCA,WBD_15_HU2
