FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
46600,15235.902349426644,2,0.015235902349426645,m2,BART,WBD_01_HU2
39004,1366.0755263366736,3,0.0013660755263366737,m2,BART,WBD_01_HU2
39000,506.3541526841,1,5.063541526840999e-4,m2,BART,WBD_01_HU2
