FCode,sum_area,n_bodies,sum_area_km2,check_m2,siteID,huc2
39004,16856215.031752154,308,16.856215031752154,m2,BARR,WBD_19_HU2
39009,3772215.3823302896,1,3.7722153823302897,m2,BARR,WBD_19_HU2
46600,982757.2807341574,1,0.9827572807341575,m2,BARR,WBD_19_HU2
39011,19654.62210725248,1,0.019654622107252478,m2,BARR,WBD_19_HU2
