objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
149,{08B11144-2AA2-4532-988E-068BEED86BBC},NA,NA,NA,NA,2017-07-11,NA,883836.68,3576.76,FL,03110206,Santa Fe,4.4945405023,0.334249453807,BARC,WBD_03_HU2
177,{0BB3EE49-F209-479E-A7C2-C36C023F457C},NA,NA,NA,NA,2020-06-04,NA,1780281.51,7204.55,FL,03080102,Oklawaha,8.97453044913,0.668293454332,BARC,WBD_03_HU2
178,{63F7D71A-A814-4485-BEFB-CC16FEB0BF30},NA,NA,NA,NA,2020-06-04,NA,1815514.32,7347.13,FL,03080103,Lower St. Johns,6.57825855884,0.686148372135,BARC,WBD_03_HU2
