objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
19,{5E41D692-5B49-4F65-AADA-5DFBF7C12167},NA,NA,NA,NA,2012-06-11,NA,2325544.7,9411.15,ND,10130103,Apple Creek,7.8185240949,1.11013382608,WOOD,WBD_10_HU2
49,{C1EC565A-3D79-4C86-9D4E-B1DE84BABDB3},NA,NA,NA,NA,2012-06-11,NA,685100.43,2772.51,ND,10160002,Pipestem,4.36477122787,0.329154073822,WOOD,WBD_10_HU2
