objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
15,{E5A42317-104B-43ED-923A-D30C936F22AE},NA,NA,NA,NA,2020-05-12,NA,367998.62,1489.24,"CO,WY",10190008,Lone Tree-Owl,2.98113233738,0.159010200053,CPER,WBD_10_HU2
