objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
53,{4E59FEE3-2292-4633-80D2-6AF20D79DE13},NA,NA,NA,NA,2020-11-23,NA,1857166.19,7515.69,CO,14010001,Colorado Headwaters,7.99291166909,0.792704456594,NIWO,WBD_14_HU2
