objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
5,{B5242072-BBC4-4173-A6A5-1031C75EC40D},NA,NA,NA,NA,2016-12-01,NA,754827.57,3054.68,"MI,WI",07050002,Flambeau,7.61530431135,0.354704520501,UNDE,WBD_07_HU2
