objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID
12,{3F15C56E-0D12-4EC1-ABD3-BBCF0AAB7065},NA,NA,NA,NA,2020-05-12,NA,532755.1,2155.99,CO,10190006,Big Thompson,2.96314494306,0.228709386513,RMNP
152,{22813ED7-5035-42DA-99C9-B91125A2F13E},NA,NA,NA,NA,2012-06-11,NA,627349.87,2538.8,CO,10190005,St. Vrain,2.92914148042,0.268070405403,RMNP
