objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID
12,{CC00BFC3-FF4E-4946-A27B-FB5BC9430ECA},NA,NA,NA,NA,2012-06-11,NA,1252220.56,5067.56,TX,12030101,Upper West Fork Trinity,4.47064413806,0.490409024357,PRIN
