objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
41,{7E22B076-E9A9-4F0E-8E2C-D8AEDE5D059F},NA,NA,NA,NA,2012-06-11,NA,1331694.21,5389.18,"AL,MS",03160201,Middle Tombigbee-Chickasaw,4.88389635067,0.51519204856,TOMB,WBD_03_HU2
