objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
58,{453F6831-20B8-4EAB-90E1-948668565944},NA,NA,NA,NA,2012-06-11,NA,1204904.25,4876.08,AK,19060202,Northwest Coast,16.5246135186,1.1985362835,BARR,WBD_19_HU2
