objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID
4,{C19C3336-0531-43B8-8DAC-569C87D4E46C},NA,NA,NA,NA,2020-03-09,NA,857034.87,3468.3,OR,17090004,Mckenzie,4.38408034399,0.39022703833,MCRA
