objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
57,{D2C341CF-A5A0-4DDD-B630-B104B4148832},NA,NA,NA,NA,2020-11-23,NA,1455867.86,5891.69,"CO,UT",14030005,Upper Colorado-Kane Springs,4.94810250483,0.607140704765,MOAB,WBD_14_HU2
