objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
293,{B5254975-7B58-4CA7-B85C-7936EAECF70B},NA,NA,NA,NA,2020-06-04,NA,1059517.21,4287.72,"KS,MO",10270104,"Lower Kansas, Kansas",6.04616421982,0.446226537728,UKFS,WBD_10_HU2
