objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID
117,{694A8EF0-31A0-49B5-8335-7196093F108D},NA,NA,NA,NA,2018-04-23,NA,988220.66,3999.19,CA,18030010,Upper King,3.61464000172,0.404421956444,TECR
