objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,neon_siteID,huc2
48,{CACA7270-67C0-44DA-9482-8C992394BF55},NA,NA,NA,NA,2016-05-10,NA,225173.75,911.25,"MD,VA,WV",02070007,Shenandoah,1.98785537018,0.0949001191885,BLAN,WBD_02_HU2
49,{FC8C752C-8677-495A-BA68-4781601761B2},NA,NA,NA,NA,2020-10-07,NA,1457399.08,5897.89,"MD,PA,VA,WV",02070004,Conococheague-Opequon,5.54456820895,0.618756253074,BLAN,WBD_02_HU2
